value,sensorType,name,timeStamp,hasError,statusCode,timeStampMillis,stateData
66.3125,3,TempSensor,"2020-12-12 18:47:14.444760",,0,0,defaultData
944.1565,2,PressureSensor,"2020-12-12 18:47:19.447790",,0,0,defaultData
14.953125,1,HumiditySensor,"2020-12-12 18:47:19.447236",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:47:19.448174",,0,0,defaultData
15.171875,1,HumiditySensor,"2020-12-12 18:47:24.448185",,0,0,defaultData
944.1543,2,PressureSensor,"2020-12-12 18:47:24.448861",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:47:24.449567",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:47:29.447254",,0,0,defaultData
944.16235,2,PressureSensor,"2020-12-12 18:47:29.446734",,0,0,defaultData
15.160156,1,HumiditySensor,"2020-12-12 18:47:29.446097",,0,0,defaultData
944.1953,2,PressureSensor,"2020-12-12 18:47:34.449252",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:47:34.449745",,0,0,defaultData
14.894531,1,HumiditySensor,"2020-12-12 18:47:34.448631",,0,0,defaultData
14.839844,1,HumiditySensor,"2020-12-12 18:47:39.448172",,0,0,defaultData
944.1853,2,PressureSensor,"2020-12-12 18:47:39.448805",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:47:39.449315",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:47:44.448453",,0,0,defaultData
944.188,2,PressureSensor,"2020-12-12 18:47:44.447960",,0,0,defaultData
14.75,1,HumiditySensor,"2020-12-12 18:47:44.447355",,0,0,defaultData
944.2114,2,PressureSensor,"2020-12-12 18:47:49.448353",,0,0,defaultData
66.40625,3,TempSensor,"2020-12-12 18:47:49.448999",,0,0,defaultData
14.453125,1,HumiditySensor,"2020-12-12 18:47:49.447738",,0,0,defaultData
14.730469,1,HumiditySensor,"2020-12-12 18:47:54.446719",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:47:54.448069",,0,0,defaultData
944.20654,2,PressureSensor,"2020-12-12 18:47:54.447349",,0,0,defaultData
944.23,2,PressureSensor,"2020-12-12 18:47:59.446294",,0,0,defaultData
14.769531,1,HumiditySensor,"2020-12-12 18:47:59.445668",,0,0,defaultData
66.453125,3,TempSensor,"2020-12-12 18:47:59.446788",,0,0,defaultData
14.722656,1,HumiditySensor,"2020-12-12 18:48:04.445643",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:48:04.446762",,0,0,defaultData
944.23364,2,PressureSensor,"2020-12-12 18:48:04.446257",,0,0,defaultData
14.660156,1,HumiditySensor,"2020-12-12 18:48:09.446838",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:48:09.447947",,0,0,defaultData
944.2363,2,PressureSensor,"2020-12-12 18:48:09.447460",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:48:14.446223",,0,0,defaultData
944.2363,2,PressureSensor,"2020-12-12 18:48:14.445873",,0,0,defaultData
14.675781,1,HumiditySensor,"2020-12-12 18:48:14.445430",,0,0,defaultData
944.23486,2,PressureSensor,"2020-12-12 18:48:19.447313",,0,0,defaultData
14.878906,1,HumiditySensor,"2020-12-12 18:48:19.446693",,0,0,defaultData
66.4375,3,TempSensor,"2020-12-12 18:48:19.447833",,0,0,defaultData
944.2202,2,PressureSensor,"2020-12-12 18:48:24.447063",,0,0,defaultData
14.972656,1,HumiditySensor,"2020-12-12 18:48:24.446441",,0,0,defaultData
66.40625,3,TempSensor,"2020-12-12 18:48:24.447489",,0,0,defaultData
944.219,2,PressureSensor,"2020-12-12 18:48:29.448488",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:48:29.448998",,0,0,defaultData
14.886719,1,HumiditySensor,"2020-12-12 18:48:29.447752",,0,0,defaultData
944.2471,2,PressureSensor,"2020-12-12 18:48:34.448804",,0,0,defaultData
14.761719,1,HumiditySensor,"2020-12-12 18:48:34.448168",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:48:34.449302",,0,0,defaultData
944.2737,2,PressureSensor,"2020-12-12 18:48:39.448097",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:48:39.448583",,0,0,defaultData
14.785156,1,HumiditySensor,"2020-12-12 18:48:39.447476",,0,0,defaultData
14.859375,1,HumiditySensor,"2020-12-12 18:48:44.448403",,0,0,defaultData
66.40625,3,TempSensor,"2020-12-12 18:48:44.449500",,0,0,defaultData
944.28613,2,PressureSensor,"2020-12-12 18:48:44.449009",,0,0,defaultData
14.8125,1,HumiditySensor,"2020-12-12 18:48:49.448601",,0,0,defaultData
944.2803,2,PressureSensor,"2020-12-12 18:48:49.449201",,0,0,defaultData
66.421875,3,TempSensor,"2020-12-12 18:48:49.449693",,0,0,defaultData
944.2617,2,PressureSensor,"2020-12-12 18:48:54.448860",,0,0,defaultData
14.871094,1,HumiditySensor,"2020-12-12 18:48:54.448232",,0,0,defaultData
66.40625,3,TempSensor,"2020-12-12 18:48:54.449356",,0,0,defaultData
66.40625,3,TempSensor,"2020-12-12 18:48:59.448756",,0,0,defaultData
944.249,2,PressureSensor,"2020-12-12 18:48:59.448260",,0,0,defaultData
15.171875,1,HumiditySensor,"2020-12-12 18:48:59.447628",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:49:04.448967",,0,0,defaultData
944.2522,2,PressureSensor,"2020-12-12 18:49:04.448472",,0,0,defaultData
14.917969,1,HumiditySensor,"2020-12-12 18:49:04.447851",,0,0,defaultData
15.058594,1,HumiditySensor,"2020-12-12 18:49:09.448051",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:49:09.449167",,0,0,defaultData
944.24194,2,PressureSensor,"2020-12-12 18:49:09.448673",,0,0,defaultData
14.996094,1,HumiditySensor,"2020-12-12 18:49:14.447422",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:49:14.448491",,0,0,defaultData
944.2344,2,PressureSensor,"2020-12-12 18:49:14.447951",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:49:19.450796",,0,0,defaultData
14.921875,1,HumiditySensor,"2020-12-12 18:49:19.449714",,0,0,defaultData
944.22754,2,PressureSensor,"2020-12-12 18:49:19.450290",,0,0,defaultData
14.660156,1,HumiditySensor,"2020-12-12 18:49:24.448027",,0,0,defaultData
944.2151,2,PressureSensor,"2020-12-12 18:49:24.448628",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:49:24.449114",,0,0,defaultData
14.3671875,1,HumiditySensor,"2020-12-12 18:49:29.448298",,0,0,defaultData
944.18896,2,PressureSensor,"2020-12-12 18:49:29.448925",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:49:29.449418",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:49:34.449327",,0,0,defaultData
944.1787,2,PressureSensor,"2020-12-12 18:49:34.448806",,0,0,defaultData
14.2578125,1,HumiditySensor,"2020-12-12 18:49:34.448175",,0,0,defaultData
14.160156,1,HumiditySensor,"2020-12-12 18:49:39.448471",,0,0,defaultData
944.1758,2,PressureSensor,"2020-12-12 18:49:39.449121",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:49:39.449616",,0,0,defaultData
14.324219,1,HumiditySensor,"2020-12-12 18:49:44.448477",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:49:44.449579",,0,0,defaultData
944.16943,2,PressureSensor,"2020-12-12 18:49:44.449086",,0,0,defaultData
944.1841,2,PressureSensor,"2020-12-12 18:49:49.444668",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:49:49.445163",,0,0,defaultData
14.6328125,1,HumiditySensor,"2020-12-12 18:49:49.444050",,0,0,defaultData
14.4453125,1,HumiditySensor,"2020-12-12 18:49:54.448138",,0,0,defaultData
944.16064,2,PressureSensor,"2020-12-12 18:49:54.448763",,0,0,defaultData
66.203125,3,TempSensor,"2020-12-12 18:49:54.449256",,0,0,defaultData
14.6796875,1,HumiditySensor,"2020-12-12 18:49:59.447321",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:49:59.448633",,0,0,defaultData
944.1726,2,PressureSensor,"2020-12-12 18:49:59.447971",,0,0,defaultData
944.1914,2,PressureSensor,"2020-12-12 18:50:04.448451",,0,0,defaultData
14.980469,1,HumiditySensor,"2020-12-12 18:50:04.447602",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:04.448949",,0,0,defaultData
15.167969,1,HumiditySensor,"2020-12-12 18:50:09.443823",,0,0,defaultData
944.19336,2,PressureSensor,"2020-12-12 18:50:09.444445",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:09.444940",,0,0,defaultData
15.222656,1,HumiditySensor,"2020-12-12 18:50:14.443418",,0,0,defaultData
944.20435,2,PressureSensor,"2020-12-12 18:50:14.443861",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:14.444361",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:19.448779",,0,0,defaultData
944.19385,2,PressureSensor,"2020-12-12 18:50:19.448282",,0,0,defaultData
15.035156,1,HumiditySensor,"2020-12-12 18:50:19.447668",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:24.446373",,0,0,defaultData
14.671875,1,HumiditySensor,"2020-12-12 18:50:24.445264",,0,0,defaultData
944.2012,2,PressureSensor,"2020-12-12 18:50:24.445879",,0,0,defaultData
944.2202,2,PressureSensor,"2020-12-12 18:50:29.447819",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:29.448199",,0,0,defaultData
14.894531,1,HumiditySensor,"2020-12-12 18:50:29.447311",,0,0,defaultData
944.21313,2,PressureSensor,"2020-12-12 18:50:34.444572",,0,0,defaultData
14.828125,1,HumiditySensor,"2020-12-12 18:50:34.443966",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:34.445059",,0,0,defaultData
14.777344,1,HumiditySensor,"2020-12-12 18:50:39.447712",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:39.448891",,0,0,defaultData
944.2058,2,PressureSensor,"2020-12-12 18:50:39.448381",,0,0,defaultData
944.2073,2,PressureSensor,"2020-12-12 18:50:44.444900",,0,0,defaultData
14.722656,1,HumiditySensor,"2020-12-12 18:50:44.444278",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:44.445409",,0,0,defaultData
944.19336,2,PressureSensor,"2020-12-12 18:50:49.446708",,0,0,defaultData
14.5234375,1,HumiditySensor,"2020-12-12 18:50:49.446138",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:49.447118",,0,0,defaultData
14.308594,1,HumiditySensor,"2020-12-12 18:50:54.443761",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:50:54.444909",,0,0,defaultData
944.18896,2,PressureSensor,"2020-12-12 18:50:54.444412",,0,0,defaultData
14.003906,1,HumiditySensor,"2020-12-12 18:50:59.447164",,0,0,defaultData
944.1948,2,PressureSensor,"2020-12-12 18:50:59.447777",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:50:59.448270",,0,0,defaultData
13.9140625,1,HumiditySensor,"2020-12-12 18:51:04.448116",,0,0,defaultData
944.1907,2,PressureSensor,"2020-12-12 18:51:04.448842",,0,0,defaultData
66.234375,3,TempSensor,"2020-12-12 18:51:04.449367",,0,0,defaultData
944.19116,2,PressureSensor,"2020-12-12 18:51:09.448556",,0,0,defaultData
13.839844,1,HumiditySensor,"2020-12-12 18:51:09.447930",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:51:09.449052",,0,0,defaultData
944.1929,2,PressureSensor,"2020-12-12 18:51:14.443539",,0,0,defaultData
13.777344,1,HumiditySensor,"2020-12-12 18:51:14.443107",,0,0,defaultData
66.25,3,TempSensor,"2020-12-12 18:51:14.443982",,0,0,defaultData
944.2095,2,PressureSensor,"2020-12-12 18:51:19.444210",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:51:19.444705",,0,0,defaultData
13.597656,1,HumiditySensor,"2020-12-12 18:51:19.443578",,0,0,defaultData
944.2417,2,PressureSensor,"2020-12-12 18:51:24.448132",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:51:24.448687",,0,0,defaultData
13.605469,1,HumiditySensor,"2020-12-12 18:51:24.447490",,0,0,defaultData
944.2395,2,PressureSensor,"2020-12-12 18:51:29.447540",,0,0,defaultData
13.609375,1,HumiditySensor,"2020-12-12 18:51:29.446895",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:51:29.448059",,0,0,defaultData
944.2461,2,PressureSensor,"2020-12-12 18:51:34.448285",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:51:34.448783",,0,0,defaultData
13.402344,1,HumiditySensor,"2020-12-12 18:51:34.447624",,0,0,defaultData
13.738281,1,HumiditySensor,"2020-12-12 18:51:39.451263",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:51:39.452794",,0,0,defaultData
944.24146,2,PressureSensor,"2020-12-12 18:51:39.452020",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:51:44.451663",,0,0,defaultData
13.7421875,1,HumiditySensor,"2020-12-12 18:51:44.450585",,0,0,defaultData
944.2473,2,PressureSensor,"2020-12-12 18:51:44.451191",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:51:49.454029",,0,0,defaultData
944.24365,2,PressureSensor,"2020-12-12 18:51:49.453558",,0,0,defaultData
13.878906,1,HumiditySensor,"2020-12-12 18:51:49.452750",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:51:54.452295",,0,0,defaultData
944.239,2,PressureSensor,"2020-12-12 18:51:54.451777",,0,0,defaultData
14.003906,1,HumiditySensor,"2020-12-12 18:51:54.451011",,0,0,defaultData
14.175781,1,HumiditySensor,"2020-12-12 18:51:59.453573",,0,0,defaultData
944.2114,2,PressureSensor,"2020-12-12 18:51:59.454562",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:51:59.455308",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:52:04.454612",,0,0,defaultData
944.21826,2,PressureSensor,"2020-12-12 18:52:04.454200",,0,0,defaultData
14.4375,1,HumiditySensor,"2020-12-12 18:52:04.453235",,0,0,defaultData
944.2141,2,PressureSensor,"2020-12-12 18:52:09.454770",,0,0,defaultData
14.4296875,1,HumiditySensor,"2020-12-12 18:52:09.453485",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:52:09.455597",,0,0,defaultData
14.53125,1,HumiditySensor,"2020-12-12 18:52:14.453734",,0,0,defaultData
944.20557,2,PressureSensor,"2020-12-12 18:52:14.454427",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:52:14.455334",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:52:19.453374",,0,0,defaultData
944.2112,2,PressureSensor,"2020-12-12 18:52:19.452862",,0,0,defaultData
14.769531,1,HumiditySensor,"2020-12-12 18:52:19.452137",,0,0,defaultData
14.765625,1,HumiditySensor,"2020-12-12 18:52:24.452114",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:52:24.453624",,0,0,defaultData
944.23,2,PressureSensor,"2020-12-12 18:52:24.452740",,0,0,defaultData
14.707031,1,HumiditySensor,"2020-12-12 18:52:29.452354",,0,0,defaultData
944.21533,2,PressureSensor,"2020-12-12 18:52:29.452965",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:52:29.453839",,0,0,defaultData
14.894531,1,HumiditySensor,"2020-12-12 18:52:34.453521",,0,0,defaultData
944.18115,2,PressureSensor,"2020-12-12 18:52:34.454612",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:52:34.455473",,0,0,defaultData
14.8046875,1,HumiditySensor,"2020-12-12 18:52:39.453035",,0,0,defaultData
944.178,2,PressureSensor,"2020-12-12 18:52:39.453756",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:52:39.454280",,0,0,defaultData
14.859375,1,HumiditySensor,"2020-12-12 18:52:44.453602",,0,0,defaultData
944.16895,2,PressureSensor,"2020-12-12 18:52:44.454546",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:52:44.455352",,0,0,defaultData
15.027344,1,HumiditySensor,"2020-12-12 18:52:49.453953",,0,0,defaultData
944.1848,2,PressureSensor,"2020-12-12 18:52:49.454494",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:52:49.455009",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:52:54.454111",,0,0,defaultData
15.1953125,1,HumiditySensor,"2020-12-12 18:52:54.452952",,0,0,defaultData
944.18286,2,PressureSensor,"2020-12-12 18:52:54.453571",,0,0,defaultData
15.34375,1,HumiditySensor,"2020-12-12 18:52:59.453508",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:52:59.455356",,0,0,defaultData
944.1809,2,PressureSensor,"2020-12-12 18:52:59.454479",,0,0,defaultData
944.1787,2,PressureSensor,"2020-12-12 18:53:04.454227",,0,0,defaultData
15.308594,1,HumiditySensor,"2020-12-12 18:53:04.453286",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:53:04.454922",,0,0,defaultData
14.902344,1,HumiditySensor,"2020-12-12 18:53:09.453508",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:53:09.455388",,0,0,defaultData
944.178,2,PressureSensor,"2020-12-12 18:53:09.454562",,0,0,defaultData
15.003906,1,HumiditySensor,"2020-12-12 18:53:14.452881",,0,0,defaultData
944.17944,2,PressureSensor,"2020-12-12 18:53:14.453312",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:53:14.453955",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:53:19.450875",,0,0,defaultData
944.16504,2,PressureSensor,"2020-12-12 18:53:19.450380",,0,0,defaultData
14.984375,1,HumiditySensor,"2020-12-12 18:53:19.449760",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:53:24.455566",,0,0,defaultData
14.886719,1,HumiditySensor,"2020-12-12 18:53:24.453791",,0,0,defaultData
944.1406,2,PressureSensor,"2020-12-12 18:53:24.454752",,0,0,defaultData
944.14185,2,PressureSensor,"2020-12-12 18:53:29.449848",,0,0,defaultData
14.8125,1,HumiditySensor,"2020-12-12 18:53:29.449237",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:53:29.450344",,0,0,defaultData
14.8203125,1,HumiditySensor,"2020-12-12 18:53:34.453429",,0,0,defaultData
944.14136,2,PressureSensor,"2020-12-12 18:53:34.454489",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:53:34.455090",,0,0,defaultData
944.1372,2,PressureSensor,"2020-12-12 18:53:39.449921",,0,0,defaultData
14.9609375,1,HumiditySensor,"2020-12-12 18:53:39.449208",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:53:39.450486",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:53:44.450341",,0,0,defaultData
944.1199,2,PressureSensor,"2020-12-12 18:53:44.449812",,0,0,defaultData
14.730469,1,HumiditySensor,"2020-12-12 18:53:44.449156",,0,0,defaultData
14.65625,1,HumiditySensor,"2020-12-12 18:53:49.449559",,0,0,defaultData
944.11694,2,PressureSensor,"2020-12-12 18:53:49.450171",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:53:49.450616",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:53:54.451261",,0,0,defaultData
14.574219,1,HumiditySensor,"2020-12-12 18:53:54.450138",,0,0,defaultData
944.1116,2,PressureSensor,"2020-12-12 18:53:54.450771",,0,0,defaultData
14.761719,1,HumiditySensor,"2020-12-12 18:53:59.452791",,0,0,defaultData
944.11914,2,PressureSensor,"2020-12-12 18:53:59.453446",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:53:59.453801",,0,0,defaultData
944.13477,2,PressureSensor,"2020-12-12 18:54:04.450719",,0,0,defaultData
14.8046875,1,HumiditySensor,"2020-12-12 18:54:04.450109",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:54:04.451209",,0,0,defaultData
14.8125,1,HumiditySensor,"2020-12-12 18:54:09.450537",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:54:09.451740",,0,0,defaultData
944.1282,2,PressureSensor,"2020-12-12 18:54:09.451147",,0,0,defaultData
66.265625,3,TempSensor,"2020-12-12 18:54:14.454836",,0,0,defaultData
14.7734375,1,HumiditySensor,"2020-12-12 18:54:14.453593",,0,0,defaultData
944.1553,2,PressureSensor,"2020-12-12 18:54:14.454332",,0,0,defaultData
15.1171875,1,HumiditySensor,"2020-12-12 18:54:19.452995",,0,0,defaultData
944.17285,2,PressureSensor,"2020-12-12 18:54:19.453843",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:54:19.454292",,0,0,defaultData
15.089844,1,HumiditySensor,"2020-12-12 18:54:24.450664",,0,0,defaultData
944.16797,2,PressureSensor,"2020-12-12 18:54:24.451285",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:54:24.451893",,0,0,defaultData
14.769531,1,HumiditySensor,"2020-12-12 18:54:29.453558",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:54:29.455041",,0,0,defaultData
944.16675,2,PressureSensor,"2020-12-12 18:54:29.454488",,0,0,defaultData
14.886719,1,HumiditySensor,"2020-12-12 18:54:34.450368",,0,0,defaultData
944.16626,2,PressureSensor,"2020-12-12 18:54:34.451002",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:54:34.451507",,0,0,defaultData
14.890625,1,HumiditySensor,"2020-12-12 18:54:39.449718",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:54:39.450817",,0,0,defaultData
944.1782,2,PressureSensor,"2020-12-12 18:54:39.450336",,0,0,defaultData
15.097656,1,HumiditySensor,"2020-12-12 18:54:44.451215",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:54:44.452507",,0,0,defaultData
944.1914,2,PressureSensor,"2020-12-12 18:54:44.451918",,0,0,defaultData
14.988281,1,HumiditySensor,"2020-12-12 18:54:49.451469",,0,0,defaultData
944.19214,2,PressureSensor,"2020-12-12 18:54:49.452363",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:54:49.453473",,0,0,defaultData
944.17236,2,PressureSensor,"2020-12-12 18:54:54.452250",,0,0,defaultData
15.1171875,1,HumiditySensor,"2020-12-12 18:54:54.451516",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:54:54.452776",,0,0,defaultData
15.171875,1,HumiditySensor,"2020-12-12 18:54:59.449616",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:54:59.450725",,0,0,defaultData
944.1809,2,PressureSensor,"2020-12-12 18:54:59.450236",,0,0,defaultData
15.203125,1,HumiditySensor,"2020-12-12 18:55:04.449552",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:04.450695",,0,0,defaultData
944.2002,2,PressureSensor,"2020-12-12 18:55:04.450193",,0,0,defaultData
944.2046,2,PressureSensor,"2020-12-12 18:55:09.451648",,0,0,defaultData
15.066406,1,HumiditySensor,"2020-12-12 18:55:09.450843",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:55:09.452182",,0,0,defaultData
15.1328125,1,HumiditySensor,"2020-12-12 18:55:14.450310",,0,0,defaultData
944.2212,2,PressureSensor,"2020-12-12 18:55:14.450733",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:14.451226",,0,0,defaultData
15.121094,1,HumiditySensor,"2020-12-12 18:55:19.450581",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:19.452013",,0,0,defaultData
944.2195,2,PressureSensor,"2020-12-12 18:55:19.451233",,0,0,defaultData
944.2388,2,PressureSensor,"2020-12-12 18:55:24.453699",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:55:24.454329",,0,0,defaultData
14.96875,1,HumiditySensor,"2020-12-12 18:55:24.452687",,0,0,defaultData
14.984375,1,HumiditySensor,"2020-12-12 18:55:29.449564",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:29.450797",,0,0,defaultData
944.2302,2,PressureSensor,"2020-12-12 18:55:29.450175",,0,0,defaultData
944.2102,2,PressureSensor,"2020-12-12 18:55:34.453035",,0,0,defaultData
14.7578125,1,HumiditySensor,"2020-12-12 18:55:34.452299",,0,0,defaultData
66.390625,3,TempSensor,"2020-12-12 18:55:34.453645",,0,0,defaultData
944.20557,2,PressureSensor,"2020-12-12 18:55:39.453858",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:55:39.454527",,0,0,defaultData
14.96875,1,HumiditySensor,"2020-12-12 18:55:39.453207",,0,0,defaultData
14.8359375,1,HumiditySensor,"2020-12-12 18:55:44.453224",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:44.454869",,0,0,defaultData
944.18384,2,PressureSensor,"2020-12-12 18:55:44.454129",,0,0,defaultData
66.359375,3,TempSensor,"2020-12-12 18:55:49.452051",,0,0,defaultData
14.859375,1,HumiditySensor,"2020-12-12 18:55:49.450948",,0,0,defaultData
944.1926,2,PressureSensor,"2020-12-12 18:55:49.451552",,0,0,defaultData
14.972656,1,HumiditySensor,"2020-12-12 18:55:54.452556",,0,0,defaultData
944.19336,2,PressureSensor,"2020-12-12 18:55:54.453686",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:55:54.454481",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:55:59.454247",,0,0,defaultData
15.0078125,1,HumiditySensor,"2020-12-12 18:55:59.452821",,0,0,defaultData
944.2002,2,PressureSensor,"2020-12-12 18:55:59.453566",,0,0,defaultData
14.839844,1,HumiditySensor,"2020-12-12 18:56:04.452946",,0,0,defaultData
66.3125,3,TempSensor,"2020-12-12 18:56:04.454708",,0,0,defaultData
944.20044,2,PressureSensor,"2020-12-12 18:56:04.453898",,0,0,defaultData
15.125,1,HumiditySensor,"2020-12-12 18:56:09.452933",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:56:09.454109",,0,0,defaultData
944.19824,2,PressureSensor,"2020-12-12 18:56:09.453508",,0,0,defaultData
944.18726,2,PressureSensor,"2020-12-12 18:56:14.453138",,0,0,defaultData
15.269531,1,HumiditySensor,"2020-12-12 18:56:14.452682",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:56:14.453517",,0,0,defaultData
15.1953125,1,HumiditySensor,"2020-12-12 18:56:19.452552",,0,0,defaultData
66.34375,3,TempSensor,"2020-12-12 18:56:19.454107",,0,0,defaultData
944.1697,2,PressureSensor,"2020-12-12 18:56:19.453477",,0,0,defaultData
15.371094,1,HumiditySensor,"2020-12-12 18:56:24.450135",,0,0,defaultData
66.375,3,TempSensor,"2020-12-12 18:56:24.451280",,0,0,defaultData
944.16846,2,PressureSensor,"2020-12-12 18:56:24.450779",,0,0,defaultData
66.328125,3,TempSensor,"2020-12-12 18:56:29.454771",,0,0,defaultData
944.16455,2,PressureSensor,"2020-12-12 18:56:29.453914",,0,0,defaultData
15.175781,1,HumiditySensor,"2020-12-12 18:56:29.453189",,0,0,defaultData
66.296875,3,TempSensor,"2020-12-12 18:56:34.454603",,0,0,defaultData
15.25,1,HumiditySensor,"2020-12-12 18:56:34.453280",,0,0,defaultData
944.16626,2,PressureSensor,"2020-12-12 18:56:34.453949",,0,0,defaultData
15.21875,1,HumiditySensor,"2020-12-12 18:56:39.450354",,0,0,defaultData
66.28125,3,TempSensor,"2020-12-12 18:56:39.451654",,0,0,defaultData
944.1824,2,PressureSensor,"2020-12-12 18:56:39.451142",,0,0,defaultData
